site_name,site,depth_designation,dt,month,year,time,hour,depth,chl,chl_cens,chl_flag,phaeo,phaeo_flag,phaeo_cens,nox_n,nox_n_cens,nox_n_flag,nh4_n,nh4_n_cens,nh4_n_flag,tn,tn_flag,op_p,op_p_flag,tp,tp_cens,tp_flag,tss,tss_cens,tss_flag,Sample Comments,Validation Comments,Latitude,Longitude
HARRASEEKET RIVER - HR05,HR05,,2016-09-12,Sep,2016,08:40,8,0.2,2.76,FALSE,FALSE,1.3,FALSE,FALSE,0.005,TRUE,FALSE,0.029,FALSE,FALSE,0.204,FALSE,0.061,TRUE,0.062,FALSE,FALSE,,FALSE,FALSE,,EXCEEDS 48 HOUR HOLD TIME BY 19 DAYS,43.80438,-70.09833
HARRASEEKET RIVER - HR05,HR05,,2016-09-24,Sep,2016,08:15,8,0.2,5.02,FALSE,FALSE,1.65,FALSE,FALSE,0.022,FALSE,FALSE,0.03,FALSE,FALSE,0.589,FALSE,0.021,TRUE,0.049,FALSE,FALSE,,FALSE,FALSE,,EXCEEDS 48 HOUR HOLD TIME BY 21 DAYS. ESTIMATED HIGH DUE TO BLANK CONTAMINATION.,43.80438,-70.09833
LONG CREEK - LC01,LC01,,2016-07-21,Jul,2016,14:34,14,0.2,,FALSE,FALSE,2.38,FALSE,FALSE,0.063,FALSE,FALSE,0.148,FALSE,FALSE,0.512,FALSE,0.011,TRUE,0.02,FALSE,FALSE,,FALSE,FALSE,NO QC RUN WITH THIS DATA.,EXCEEDS 48 HOUR HOLD TIME BY 5 DAYS. ESTIMATED HIGH DUE TO BLANK CONTAMINATION.,43.63326,-70.31305
LONG CREEK - LC01,LC01,,2016-09-19,Sep,2016,15:29,15,0.2,2.74,FALSE,FALSE,4.66,FALSE,FALSE,0.059,FALSE,FALSE,0.189,FALSE,FALSE,0.291,FALSE,0.022,TRUE,0.068,FALSE,FALSE,,FALSE,FALSE,,EXCEEDS 48 HOUR HOLD TIME BY 12 DAYS,43.63326,-70.31305
LONG CREEK - LC02,LC02,,2016-06-27,Jun,2016,15:20,15,0.2,1.26,FALSE,FALSE,0.68,FALSE,FALSE,0.007,FALSE,TRUE,0.073,FALSE,FALSE,0.212,TRUE,0.024,TRUE,0.027,FALSE,FALSE,14,FALSE,TRUE,NO QC DATA RUN WITH THIS DATA.,"EXCEEDS 28 DAY HOLD TIME BY 12 DAYS., EXCEEDS 28 DAY HOLD TIME BY 8 DAYS., EXCEEDS 48 HOUR HOLD TIME BY 19 DAYS.",43.643658,-70.292762
LONG CREEK - LC02,LC02,,2016-07-21,Jul,2016,12:45,12,0.2,4.6,FALSE,FALSE,1.41,FALSE,FALSE,0.067,FALSE,FALSE,0.013,FALSE,FALSE,0.17,FALSE,0.014,TRUE,0.075,FALSE,FALSE,3.8,FALSE,FALSE,NO QC RUN WITH THIS DATA.,EXCEEDS 48 HOUR HOLD TIME BY 5 DAYS. ESTIMATED HIGH DUE TO BLANK CONTAMINATION.,43.643658,-70.292762
LONG CREEK - LC02,LC02,,2016-08-23,Aug,2016,13:43,13,0.2,2.66,FALSE,TRUE,1.64,TRUE,FALSE,0.009,FALSE,FALSE,0.062,FALSE,FALSE,0.209,TRUE,0.03,TRUE,0.086,FALSE,FALSE,6,FALSE,FALSE,NO QC RUN ON THIS DATA.,"COOLER OUT OF TEMPERATURE (12.3 DEG C), EXCEEDS 48 HOUR HOLD TIME BY 4 DAYS, ONE LCS EXCEEDED LMITS (112%).",43.643658,-70.292762
LONG CREEK - LC02,LC02,,2016-09-19,Sep,2016,14:05,14,0.2,2.16,FALSE,FALSE,0.79,FALSE,FALSE,0.061,FALSE,FALSE,0.078,FALSE,FALSE,0.226,FALSE,0.047,TRUE,0.063,FALSE,FALSE,5.7,FALSE,FALSE,,EXCEEDS 48 HOUR HOLD TIME BY 12 DAYS,43.643658,-70.292762
PRESUMPSCOT RIVER - CBPR,CBPR,,2017-06-02,Jun,2017,12:15,12,0.2,0.75,FALSE,FALSE,0.85,FALSE,FALSE,0.081,FALSE,FALSE,0.025,FALSE,FALSE,0.326,FALSE,0.025,TRUE,0.029,FALSE,FALSE,5.3,FALSE,FALSE,,OUT OF HOLD TIME.,43.679895,-70.237156
PRESUMPSCOT RIVER - CBPR,CBPR,,2017-06-27,Jun,2017,13:20,13,0.2,7.01,FALSE,FALSE,0.85,FALSE,FALSE,0.036,FALSE,FALSE,0.004,TRUE,FALSE,0.4,FALSE,0.016,TRUE,0.044,FALSE,FALSE,3.4,FALSE,FALSE,,OUT OF HOLD TIME.,43.679895,-70.237156
PRESUMPSCOT RIVER - CBPR,CBPR,,2017-07-18,Jul,2017,11:23,11,0.2,,FALSE,FALSE,,FALSE,FALSE,0.019,FALSE,FALSE,0.026,FALSE,FALSE,0.309,FALSE,0.015,TRUE,0.062,FALSE,FALSE,,FALSE,FALSE,,OUT OF HOLD TIME.,43.679895,-70.237156
PRESUMPSCOT RIVER - CBPR,CBPR,,2017-07-18,Jul,2017,11:50,11,0.2,2.11,FALSE,TRUE,1.33,TRUE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,,FALSE,FALSE,4.6,FALSE,FALSE,,"RECEIPT TEMPERATURE EXCEEDANCE, POSSIBLE UNDERESTIMATE OF ACTUAL VALUE, BUT LAB STATEMENT THAT INFRARED TEMPERATURE GUN NOT ACCURATE FOR ALUMINUM FOIL AND FILTERS",43.679895,-70.237156
PRESUMPSCOT RIVER - CBPR,CBPR,,2017-08-08,Aug,2017,11:20,11,0.2,3.87,FALSE,TRUE,1.3,TRUE,FALSE,0.08,FALSE,FALSE,0.016,FALSE,FALSE,0.398,FALSE,0.027,TRUE,0.049,FALSE,FALSE,4.1,FALSE,FALSE,,"OUT OF HOLD TIME., RECEIPT TEMPERATURE EXCEEDANCE, POSSIBLE UNDERESTIMATE OF ACTUAL VALUE, BUT LAB STATEMENT THAT INFRARED TEMPERATURE GUN NOT ACCURATE FOR ALUMINUM FOIL AND FILTERS",43.679895,-70.237156
PRESUMPSCOT RIVER - CBPR,CBPR,,2017-08-30,Aug,2017,11:45,11,0.2,3.11,FALSE,FALSE,0.99,FALSE,FALSE,0.03,FALSE,FALSE,0.015,FALSE,FALSE,0.274,FALSE,0.029,TRUE,0.033,FALSE,FALSE,4.3,FALSE,FALSE,,OUT OF HOLD TIME.,43.679895,-70.237156
PRESUMPSCOT RIVER - CBPR,CBPR,,2017-09-25,Sep,2017,14:40,14,0.2,13,FALSE,FALSE,0.32,FALSE,TRUE,0.113,FALSE,FALSE,0.004,TRUE,FALSE,0.285,FALSE,0.014,TRUE,0.034,FALSE,FALSE,5.2,FALSE,FALSE,,OUT OF HOLD TIME.,43.679895,-70.237156
PRESUMPSCOT RIVER - CBPR,CBPR,,2018-05-10,May,2018,13:00,13,0.2,0.553,FALSE,FALSE,0.559,FALSE,FALSE,0.062,FALSE,FALSE,0.075,FALSE,FALSE,0.428,FALSE,0.016,TRUE,0.035,FALSE,FALSE,3.2,FALSE,FALSE,,OUT OF HOLD TIME.,43.679895,-70.237156
PRESUMPSCOT RIVER - CBPR,CBPR,,2018-05-31,May,2018,12:30,12,0.2,1.72,FALSE,FALSE,1.15,FALSE,FALSE,0.043,FALSE,TRUE,0.004,TRUE,FALSE,0.183,TRUE,0.015,TRUE,0.015,FALSE,TRUE,4.1,FALSE,FALSE,,"OUT OF HOLD TIME., SAMPLE BEYOND HOLDING TIME, SAMPLE BEYOND HOLDING TIME, VALUE ESTIMATED HIGH DUE TO BLANK CONTAMINATION, VALUE ESTIMATED HIGH DUE TO BLANK CONTAMINATION",43.679895,-70.237156
PRESUMPSCOT RIVER - CBPR,CBPR,,2018-06-25,Jun,2018,15:12,15,0.2,2.22,FALSE,FALSE,1.13,FALSE,FALSE,0.03,FALSE,FALSE,0.016,FALSE,FALSE,0.509,FALSE,0.017,TRUE,0.034,FALSE,FALSE,5,FALSE,FALSE,,VALUE ESTIMATED HIGH DUE TO BLANK CONTAMINATION. SAMPLE OUT OF HOLD TIME.,43.679895,-70.237156
PRESUMPSCOT RIVER - CBPR,CBPR,,2018-07-18,Jul,2018,14:40,14,0.2,1.49,FALSE,FALSE,,FALSE,FALSE,0.045,FALSE,FALSE,0.033,FALSE,TRUE,0.17,TRUE,0.02,TRUE,0.038,FALSE,FALSE,6.3,FALSE,FALSE,,"BLANK CONTAMINATION AT RL, OUT OF HOLD TIME., VALUE ESTIMATED HIGH DUE TO BLANK CONTAMINATION",43.679895,-70.237156
PRESUMPSCOT RIVER - CBPR,CBPR,,2018-08-08,Aug,2018,13:30,13,0.2,2.07,FALSE,FALSE,1.03,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,0.274,FALSE,,FALSE,0.056,FALSE,FALSE,6.5,FALSE,FALSE,,,43.679895,-70.237156
PRESUMPSCOT RIVER - CBPR,CBPR,,2018-08-30,Aug,2018,12:45,12,0.2,4,FALSE,FALSE,1.12,FALSE,FALSE,0.024,FALSE,FALSE,0.041,FALSE,FALSE,0.302,FALSE,0.028,TRUE,0.052,FALSE,FALSE,3.3,FALSE,FALSE,,OUT OF HOLD TIME.,43.679895,-70.237156
PRESUMPSCOT RIVER - CBPR,CBPR,,2018-09-20,Sep,2018,13:05,13,0.2,1.85,FALSE,FALSE,0.903,FALSE,FALSE,0.048,FALSE,FALSE,0.024,FALSE,FALSE,0.191,FALSE,0.017,TRUE,0.041,FALSE,FALSE,5.9,FALSE,FALSE,,OUT OF HOLD TIME.,43.679895,-70.237156
PRESUMPSCOT RIVER - CBPR,CBPR,,2018-10-12,Oct,2018,12:15,12,0.2,2.8,FALSE,FALSE,0.78,FALSE,FALSE,0.06,FALSE,FALSE,0.03,FALSE,FALSE,0.326,FALSE,0.013,TRUE,0.052,FALSE,FALSE,8.5,FALSE,FALSE,,OUT OF HOLD TIME.,43.679895,-70.237156
PRESUMPSCOT RIVER - CBPR,CBPR,,2019-05-15,May,2019,13:20,13,0.2,2.96,FALSE,FALSE,1.21,FALSE,FALSE,0.0517,FALSE,FALSE,0.4,TRUE,FALSE,0.321,FALSE,0.016,TRUE,0.026,FALSE,FALSE,6.6,FALSE,TRUE,,"Hold time exceeded by 0.6 hours., OUT OF HOLD TIME.",43.679895,-70.237156
PRESUMPSCOT RIVER - CBPR,CBPR,,2019-06-05,Jun,2019,11:15,11,0.2,4.46,FALSE,FALSE,1.55,FALSE,FALSE,0.0332,FALSE,FALSE,4,TRUE,FALSE,0.209,FALSE,0.0142,TRUE,0.028,FALSE,FALSE,2.1,FALSE,TRUE,,"Hold time exceeded by 2.4 hours., OUT OF HOLD TIME.",43.679895,-70.237156
PRESUMPSCOT RIVER - CBPR,CBPR,,2019-06-27,Jun,2019,11:33,11,0.2,3.81,FALSE,FALSE,0.86,FALSE,FALSE,0.0374,FALSE,FALSE,0.004,TRUE,FALSE,0.26,FALSE,0.0091,TRUE,0.0289,FALSE,FALSE,7.3,FALSE,FALSE,,OUT OF HOLD TIME.,43.679895,-70.237156
PRESUMPSCOT RIVER - CBPR,CBPR,,2019-07-19,Jul,2019,11:26,11,0.2,3.92,FALSE,FALSE,0.61,FALSE,FALSE,0.0125,FALSE,FALSE,0.011,FALSE,FALSE,0.204,FALSE,0.0142,TRUE,0.034,FALSE,FALSE,3.3,FALSE,FALSE,,OUT OF HOLD TIME.,43.679895,-70.237156
PRESUMPSCOT RIVER - CBPR,CBPR,,2019-08-12,Aug,2019,13:55,13,0.2,4.04,FALSE,FALSE,1.63,FALSE,FALSE,0.0126,FALSE,FALSE,0.01,TRUE,FALSE,0.251,FALSE,0.0272,TRUE,0.032,FALSE,FALSE,7.6,FALSE,FALSE,,OUT OF HOLD TIME.,43.679895,-70.237156
PRESUMPSCOT RIVER - CBPR,CBPR,,2019-09-03,Sep,2019,13:10,13,0.2,5.12,FALSE,FALSE,0.6,FALSE,FALSE,0.01,TRUE,FALSE,0.01,TRUE,FALSE,0.243,FALSE,0.0139,TRUE,0.0376,FALSE,FALSE,5,FALSE,FALSE,,OUT OF HOLD TIME.,43.679895,-70.237156
PRESUMPSCOT RIVER - CBPR,CBPR,,2019-09-24,Sep,2019,12:15,12,0.2,1.99,FALSE,FALSE,0.682,FALSE,FALSE,0.0161,FALSE,FALSE,0.01,FALSE,FALSE,0.289,FALSE,0.0406,TRUE,0.0349,FALSE,FALSE,5,FALSE,FALSE,,OUT OF HOLD TIME.,43.679895,-70.237156
PRESUMPSCOT RIVER - CBPR,CBPR,,2019-10-16,Oct,2019,11:30,11,0.2,2.73,FALSE,FALSE,0.987,FALSE,FALSE,0.0203,FALSE,FALSE,0.016,FALSE,FALSE,0.295,FALSE,0.0255,TRUE,0.0412,FALSE,FALSE,3.1,FALSE,FALSE,,OUT OF HOLD TIME.,43.679895,-70.237156
PRESUMPSCOT RIVER - CBPR,CBPR,,2020-05-26,May,2020,12:45,12,0.1,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,0.17838683916,FALSE,,FALSE,,FALSE,FALSE,,FALSE,FALSE,,,43.679895,-70.237156
PRESUMPSCOT RIVER - CBPR,CBPR,,2020-05-26,May,2020,12:45,12,0.2,0.9,FALSE,FALSE,1.87,FALSE,FALSE,0.0106,FALSE,FALSE,0.013,FALSE,FALSE,,FALSE,0.0088,TRUE,0.029,FALSE,FALSE,3.1,FALSE,FALSE,,SAMPLE BEYOND 48 H HOLDING TIME,43.679895,-70.237156
PRESUMPSCOT RIVER - CBPR,CBPR,,2020-06-16,Jun,2020,14:10,14,0.1,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,0.2653018056,FALSE,,FALSE,,FALSE,FALSE,,FALSE,FALSE,,,43.679895,-70.237156
PRESUMPSCOT RIVER - CBPR,CBPR,,2020-06-16,Jun,2020,14:10,14,0.2,1.02,FALSE,FALSE,1.4,FALSE,FALSE,0.0155,FALSE,FALSE,0.039,FALSE,FALSE,,FALSE,0.0134,TRUE,0.0265,FALSE,FALSE,4.8,FALSE,FALSE,,SAMPLE BEYOND 48 H HOLDING TIME,43.679895,-70.237156
PRESUMPSCOT RIVER - CBPR,CBPR,,2020-07-16,Jul,2020,12:50,12,0.1,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,0.33309547941,FALSE,,FALSE,,FALSE,FALSE,,FALSE,FALSE,,,43.679895,-70.237156
PRESUMPSCOT RIVER - CBPR,CBPR,,2020-07-16,Jul,2020,12:50,12,0.2,2.46,FALSE,FALSE,5.34,FALSE,FALSE,0.0392,FALSE,FALSE,0.047,FALSE,FALSE,,FALSE,0.0164,TRUE,0.026,FALSE,FALSE,6.3,FALSE,FALSE,,SAMPLE BEYOND 48 H HOLDING TIME,43.679895,-70.237156
PRESUMPSCOT RIVER - CBPR,CBPR,,2020-07-29,Jul,2020,12:24,12,0.1,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,0.12415657031,FALSE,,FALSE,,FALSE,FALSE,,FALSE,FALSE,,,43.679895,-70.237156
PRESUMPSCOT RIVER - CBPR,CBPR,,2020-07-29,Jul,2020,12:24,12,0.2,1.02,FALSE,FALSE,2.27,FALSE,FALSE,0.0168,FALSE,FALSE,0.014,FALSE,FALSE,,FALSE,0.0208,TRUE,0.0257,FALSE,FALSE,2.9,FALSE,FALSE,,SAMPLE BEYOND 48 H HOLDING TIME,43.679895,-70.237156
PRESUMPSCOT RIVER - CBPR,CBPR,,2020-08-21,Aug,2020,13:15,13,0.1,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,0.16080778109,FALSE,,FALSE,,FALSE,FALSE,,FALSE,FALSE,,,43.679895,-70.237156
PRESUMPSCOT RIVER - CBPR,CBPR,,2020-08-21,Aug,2020,13:15,13,0.2,2.58,FALSE,FALSE,4.55,FALSE,FALSE,0.0092,FALSE,FALSE,0.008,FALSE,TRUE,,FALSE,0.0152,TRUE,0.0321,FALSE,FALSE,8.6,FALSE,FALSE,,SAMPLE BEYOND 48 H HOLDING TIME,43.679895,-70.237156
PRESUMPSCOT RIVER - CBPR,CBPR,,2020-09-14,Sep,2020,14:15,14,0.1,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,0.36322445099,FALSE,,FALSE,,FALSE,FALSE,,FALSE,FALSE,,,43.679895,-70.237156
PRESUMPSCOT RIVER - CBPR,CBPR,,2020-09-14,Sep,2020,14:15,14,0.2,2.03,FALSE,FALSE,7.04,FALSE,FALSE,0.0101,FALSE,FALSE,0.023,FALSE,FALSE,,FALSE,0.0212,TRUE,0.0333,FALSE,FALSE,3.6,FALSE,FALSE,,SAMPLE BEYOND 48 H HOLDING TIME,43.679895,-70.237156
PRESUMPSCOT RIVER - CBPR,CBPR,,2020-09-24,Sep,2020,12:07,12,0.1,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,0.34407640898,FALSE,,FALSE,,FALSE,FALSE,,FALSE,FALSE,,,43.679895,-70.237156
PRESUMPSCOT RIVER - CBPR,CBPR,,2020-09-24,Sep,2020,12:07,12,0.2,,FALSE,FALSE,,FALSE,FALSE,0.0186,FALSE,FALSE,0.042,FALSE,FALSE,,FALSE,0.024,TRUE,0.0377,FALSE,FALSE,4.6,FALSE,FALSE,,SAMPLE BEYOND 48 H HOLDING TIME,43.679895,-70.237156
PRESUMPSCOT RIVER - CBPR,CBPR,,2020-09-30,Sep,2020,14:00,14,0.1,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,0.34886341948,FALSE,,FALSE,,FALSE,FALSE,,FALSE,FALSE,,,43.679895,-70.237156
PRESUMPSCOT RIVER - CBPR,CBPR,,2020-09-30,Sep,2020,14:00,14,0.2,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,0.0411,FALSE,FALSE,14.9,FALSE,FALSE,,,43.679895,-70.237156
PRESUMPSCOT RIVER - CBPR,CBPR,,2020-10-19,Oct,2020,11:46,11,0.1,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,0.29620630395,FALSE,,FALSE,,FALSE,FALSE,,FALSE,FALSE,,,43.679895,-70.237156
PRESUMPSCOT RIVER - CBPR,CBPR,,2020-10-19,Oct,2020,11:46,11,0.2,0.983,FALSE,FALSE,2.2,FALSE,FALSE,0.0577,FALSE,FALSE,0.022,FALSE,FALSE,,FALSE,0.0147,TRUE,0.0446,FALSE,FALSE,7.7,FALSE,FALSE,,SAMPLE BEYOND 48 H HOLDING TIME,43.679895,-70.237156
PRESUMPSCOT RIVER - PR01,PR01,,2020-09-11,Sep,2020,10:30,10,0.1,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,0.50922827134,FALSE,,FALSE,,FALSE,FALSE,,FALSE,FALSE,,,43.72063,-70.273025
PRESUMPSCOT RIVER - PR01,PR01,,2020-09-11,Sep,2020,10:30,10,0.2,,FALSE,FALSE,,FALSE,FALSE,0.0937,FALSE,FALSE,0.104,FALSE,FALSE,,FALSE,0.0165,TRUE,0.0257,FALSE,FALSE,,FALSE,FALSE,,SAMPLE BEYOND 48 H HOLDING TIME,43.72063,-70.273025
PRESUMPSCOT RIVER - PR-13,PR-13,,2020-09-30,Sep,2020,14:25,14,0.2,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,0.051,FALSE,FALSE,22.1,FALSE,FALSE,,,43.71316,-70.24715
PRESUMPSCOT RIVER - PR-13,PR-13,,2020-09-30,Sep,2020,14:40,14,0.1,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,0.56667239738,FALSE,,FALSE,,FALSE,FALSE,,FALSE,FALSE,,,43.71316,-70.24715
PRESUMPSCOT RIVER - PR-17,PR-17,,2018-05-10,May,2018,14:06,14,0.2,0.51,FALSE,FALSE,0.67,FALSE,FALSE,0.114,FALSE,FALSE,0.06,FALSE,FALSE,0.443,FALSE,0.012,TRUE,0.031,FALSE,FALSE,6.3,FALSE,FALSE,,OUT OF HOLD TIME.,43.70599,-70.24723
PRESUMPSCOT RIVER - PR-17,PR-17,,2018-05-31,May,2018,13:15,13,0.2,2.07,FALSE,FALSE,0.824,FALSE,FALSE,0.104,FALSE,TRUE,0.052,FALSE,FALSE,0.546,TRUE,0.03,TRUE,0.03,FALSE,TRUE,8.5,FALSE,FALSE,,"OUT OF HOLD TIME., SAMPLE BEYOND HOLDING TIME, VALUE ESTIMATED HIGH DUE TO BLANK CONTAMINATION",43.70599,-70.24723
PRESUMPSCOT RIVER - PR-17,PR-17,,2018-06-25,Jun,2018,16:10,16,0.2,1.72,FALSE,FALSE,2.67,FALSE,FALSE,0.11,FALSE,FALSE,0.053,FALSE,FALSE,0.593,FALSE,0.029,TRUE,0.074,FALSE,FALSE,20,FALSE,FALSE,,OUT OF HOLD TIME.,43.70599,-70.24723
PRESUMPSCOT RIVER - PR-17,PR-17,,2018-07-18,Jul,2018,15:43,15,0.2,2.76,FALSE,FALSE,,FALSE,FALSE,0.088,FALSE,FALSE,0.069,FALSE,TRUE,0.38,FALSE,0.05,TRUE,0.082,FALSE,FALSE,,FALSE,TRUE,,"BLANK CONTAMINATION AT RL, HIGH RPD, OUT OF HOLD TIME.",43.70599,-70.24723
PRESUMPSCOT RIVER - PR-17,PR-17,,2018-08-08,Aug,2018,14:25,14,0.2,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,0.262,FALSE,,FALSE,0.041,FALSE,FALSE,,FALSE,FALSE,,,43.70599,-70.24723
PRESUMPSCOT RIVER - PR-17,PR-17,,2018-08-30,Aug,2018,13:55,13,0.2,6.37,FALSE,FALSE,1.07,FALSE,FALSE,0.107,FALSE,FALSE,0.038,FALSE,FALSE,0.521,FALSE,0.028,TRUE,0.098,FALSE,FALSE,4.3,FALSE,FALSE,,OUT OF HOLD TIME.,43.70599,-70.24723
PRESUMPSCOT RIVER - PR-17,PR-17,,2018-09-20,Sep,2018,14:10,14,0.2,2.32,FALSE,FALSE,0.64,FALSE,FALSE,0.091,FALSE,FALSE,0.087,FALSE,FALSE,0.378,FALSE,0.02,TRUE,0.047,FALSE,FALSE,3.6,FALSE,FALSE,,OUT OF HOLD TIME.,43.70599,-70.24723
PRESUMPSCOT RIVER - PR-17,PR-17,,2018-10-12,Oct,2018,13:05,13,0.2,4.68,FALSE,FALSE,1.46,FALSE,FALSE,0.096,FALSE,FALSE,0.042,FALSE,FALSE,0.211,FALSE,0.025,TRUE,0.034,FALSE,FALSE,5.5,FALSE,FALSE,,OUT OF HOLD TIME.,43.70599,-70.24723
PRESUMPSCOT RIVER - PR-17,PR-17,,2019-05-15,May,2019,14:15,14,0.2,1.11,FALSE,TRUE,1.62,TRUE,FALSE,0.112,FALSE,FALSE,0.4,TRUE,FALSE,0.508,FALSE,0.0104,TRUE,0.0323,FALSE,FALSE,23.3,FALSE,FALSE,,"OUT OF HOLD TIME., POSSIBLE OVERESTIMATE DUE TO CHL B INTERFERENCE, POSSIBLE UNDERESTIMATE DUE TO CHL B INTERFERENCE",43.70599,-70.24723
PRESUMPSCOT RIVER - PR-17,PR-17,,2019-06-05,Jun,2019,12:00,12,0.2,0.65,FALSE,FALSE,1.03,FALSE,FALSE,0.0966,FALSE,FALSE,0.1,TRUE,FALSE,0.906,FALSE,0.0176,TRUE,0.0291,FALSE,FALSE,6.2,FALSE,TRUE,,"Hold time exceeded by 2.4 hours., OUT OF HOLD TIME.",43.70599,-70.24723
PRESUMPSCOT RIVER - PR-17,PR-17,,2019-06-27,Jun,2019,12:22,12,0.2,0.93,FALSE,FALSE,0.97,FALSE,FALSE,0.0958,FALSE,FALSE,0.024,FALSE,FALSE,0.357,FALSE,0.0108,TRUE,0.0226,FALSE,FALSE,5.7,FALSE,FALSE,,OUT OF HOLD TIME.,43.70599,-70.24723
PRESUMPSCOT RIVER - PR-17,PR-17,,2019-07-19,Jul,2019,12:15,12,0.2,0.98,FALSE,FALSE,0.56,FALSE,FALSE,0.065,FALSE,FALSE,0.048,FALSE,FALSE,0.361,FALSE,0.0175,TRUE,0.0275,FALSE,FALSE,5,FALSE,FALSE,,OUT OF HOLD TIME.,43.70599,-70.24723
PRESUMPSCOT RIVER - PR-17,PR-17,,2019-08-12,Aug,2019,14:30,14,0.2,1.35,FALSE,FALSE,0.545,FALSE,FALSE,0.0662,FALSE,FALSE,0.038,FALSE,FALSE,0.305,FALSE,0.0242,TRUE,0.0335,FALSE,FALSE,3.8,FALSE,FALSE,,OUT OF HOLD TIME.,43.70599,-70.24723
PRESUMPSCOT RIVER - PR-17,PR-17,,2019-09-03,Sep,2019,14:00,14,0.2,6.21,FALSE,FALSE,0.72,FALSE,FALSE,0.0493,FALSE,FALSE,0.048,FALSE,FALSE,0.403,FALSE,0.0235,TRUE,0.0348,FALSE,FALSE,5.1,FALSE,FALSE,,OUT OF HOLD TIME.,43.70599,-70.24723
PRESUMPSCOT RIVER - PR-17,PR-17,,2019-09-24,Sep,2019,13:10,13,0.2,0.394,FALSE,FALSE,0.353,FALSE,FALSE,0.0955,FALSE,FALSE,0.063,FALSE,FALSE,0.358,FALSE,0.0267,TRUE,0.0351,FALSE,FALSE,3.7,FALSE,FALSE,,OUT OF HOLD TIME.,43.70599,-70.24723
PRESUMPSCOT RIVER - PR-17,PR-17,,2019-10-16,Oct,2019,12:15,12,0.2,1.9,FALSE,FALSE,0.776,FALSE,FALSE,0.0285,FALSE,FALSE,0.062,FALSE,FALSE,0.256,FALSE,0.0293,TRUE,0.0405,FALSE,FALSE,4.9,FALSE,FALSE,,OUT OF HOLD TIME.,43.70599,-70.24723
PRESUMPSCOT RIVER - PR-17,PR-17,,2020-05-26,May,2020,14:15,14,0.1,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,0.35221677203,FALSE,,FALSE,,FALSE,FALSE,,FALSE,FALSE,,,43.70599,-70.24723
PRESUMPSCOT RIVER - PR-17,PR-17,,2020-05-26,May,2020,14:15,14,0.2,0.374,FALSE,FALSE,0.424,FALSE,FALSE,0.0624,FALSE,FALSE,0.066,FALSE,FALSE,,FALSE,0.0121,TRUE,0.0243,FALSE,FALSE,3.2,FALSE,FALSE,,SAMPLE BEYOND 48 H HOLDING TIME,43.70599,-70.24723
PRESUMPSCOT RIVER - PR-17,PR-17,,2020-06-16,Jun,2020,15:50,15,0.1,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,0.53995309953,FALSE,,FALSE,,FALSE,FALSE,,FALSE,FALSE,,,43.70599,-70.24723
PRESUMPSCOT RIVER - PR-17,PR-17,,2020-06-16,Jun,2020,15:50,15,0.2,7.12,FALSE,FALSE,4.27,FALSE,FALSE,0.103,FALSE,FALSE,0.118,FALSE,FALSE,,FALSE,0.0217,TRUE,0.0281,FALSE,FALSE,10.7,FALSE,FALSE,,SAMPLE BEYOND 48 H HOLDING TIME,43.70599,-70.24723
PRESUMPSCOT RIVER - PR-17,PR-17,,2020-07-16,Jul,2020,14:15,14,0.1,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,0.44087003779,FALSE,,FALSE,,FALSE,FALSE,,FALSE,FALSE,,,43.70599,-70.24723
PRESUMPSCOT RIVER - PR-17,PR-17,,2020-07-16,Jul,2020,14:15,14,0.2,0.97,FALSE,FALSE,0.91,FALSE,FALSE,0.0864,FALSE,FALSE,0.054,FALSE,FALSE,,FALSE,0.015,TRUE,0.0338,FALSE,FALSE,13.9,FALSE,FALSE,,SAMPLE BEYOND 48 H HOLDING TIME,43.70599,-70.24723
